target_weekly,target_monthly,target_yearly
2.087886,9.821428,2.2205882
24.181818,3.4455097,108.73333
23.68045,41.666668,5.617647
2.3738544,3.4065769,48.28358
19.852459,35.049667,16.7
29.0,43.724136,97.0
43.42857,76.86793,1.3618677
8.030612,31.382353,13.535714
49.11321,29.826086,49.285713
10.157895,4.1229944,26.047619
13.479167,25.1,39.661766
5.2430115,23.162983,1.4729064
5.818182,17.172413,78.70588
11.0,23.265957,6.1938777
12.8529415,113.195656,16.271376
2.4043915,5.818182,0.71067417
25.065218,11.0,47.833332
12.666667,7.7058825,23.897959
44.88889,25.065218,2.1724138
2.3408072,7.87234,8.112904
10.275862,18.445454,79.344826
42.81933,18.885618,26.90909
11.913043,8.869888,96.566666
12.32653,6.392857,83.052635
9.519708,2.4043915,45.736843
2.4475276,31.68543,28.88961
11.768292,16.241379,0.31084338
67.73684,3.2205882,2.5799701
8.925414,0.68915665,2.2122188
6.631579,12.3,18.279087
17.421053,2.4081995,1.732236
4.452381,9.496,15.724138
2.860465,5.233333,107.47619
31.233334,5.4545455,68.833336
9.470589,35.92857,31.794117
7.7058825,45.265823,7.269231
2.58,1.3812351,50.973682
7.87234,1.5176849,8.589404
18.445454,2.23886,32.960526
18.885618,9.206897,16.391304
8.869888,11.142858,26.566668
6.392857,1.684825,10.470589
17.934782,6.8157897,6.769231
5.4545455,60.217392,3.131783
16.241379,25.614286,47.695652
31.68543,8.308793,93.12658
0.68915665,13.206897,2.6646342
12.3,31.571428,2.4785993
2.4081995,39.880596,36.195652
9.496,40.265305,13.408998
5.233333,1.5172414,9.17734
51.74775,8.963768,46.282608
4.032258,8.86,1.8080077
1.5251487,4.66129,17.048
3.2205882,5.852941,33.86842
71.498184,2.2727273,32.739132
21.043478,25.036364,22.894737
4.62763,27.578947,47.57143
22.863636,12.8125,32.96
6.4072876,0.8572201,23.5
6.596774,5.7596684,21.35484
71.46939,59.13793,16.881819
25.3,3.32,2.379671
15.832714,78.71429,13.604167
2.1280787,25.163265,0.32139254
27.426838,50.305557,39.673912
40.63158,12.454545,45.058823
0.7433735,4.0620155,49.405064
5.6617646,40.304348,0.0036144578
23.458334,27.118227,14.468594
46.666668,4.29927,44.36842
89.20721,28.52381,33.173912
2.0308275,10.783191,30.292517
12.454545,0.2614458,3.1116195
3.3151126,38.28358,24.666666
37.105263,17.105263,51.622223
27.578947,51.02381,47.61111
12.8125,28.243961,48.285713
0.8572201,32.55263,20.0
5.7596684,16.408,18.454546
59.13793,7.985222,47.58621
28.52381,1.4061757,9.464286
78.71429,14.555555,2.1617646
25.163265,2.4768312,53.133335
50.305557,23.29932,8.530749
4.0620155,7.147059,1.0362358
40.304348,5.967742,1.0935961
27.118227,66.32653,11.73913
3.32,7.5,44.044777
17.105263,47.00901,22.6
24.625292,1.9359607,16.705883
16.371157,45.055557,1.2840466
20.863636,26.096775,5.1243095
20.64516,24.625292,0.25914633
25.036364,6.9345603,19.285715
2.8076923,3.3151126,35.3
3.4455097,54.52521,40.896553
41.666668,2.8076923,0.10610932
3.4065769,28.131578,36.454544
35.049667,107.0921,0.20837538
43.724136,6.1666665,53.423424
76.86793,19.720589,69.347824
31.382353,11.397959,0.004819277
29.826086,0.49157304,13.519272
4.1229944,42.448277,34.122448
25.1,10.690272,119.28889
23.162983,14.537832,90.20408
17.172413,83.83544,2.373692
20.76,47.782608,9.580646
23.265957,60.0,74.44
3.285026,29.545895,50.13158
70.3,61.733334,46.827587
66.685715,56.973682,3.011894
9.821428,20.64516,1.9810219
28.54,37.105263,8.72
54.52521,16.371157,8.145162
4.572118,23.458334,3.497537
8.40438,25.3,14.383117
28.131578,20.863636,20.310345
107.0921,2.0308275,45.9009
6.1666665,46.666668,33.204082
19.720589,71.498184,13.64637
0.49157304,4.62763,50.20773
42.448277,22.863636,0.8091128
10.690272,6.4072876,5.5939226
11.397959,21.043478,90.05556
83.83544,71.46939,1.6363636
47.782608,89.20721,28.287233
60.0,15.832714,14.563637
2.1400778,5.6617646,26.592728
29.545895,2.1280787,0.20731707
61.733334,27.426838,10.565217
56.973682,40.63158,16.583334
113.195656,0.7433735,0.7717685
14.537832,6.596774,0.6511628
24.929369,62.822224,2.9575822
60.658226,23.09091,26.793455
57.661655,6.564294,10.650247
20.455883,39.556236,47.8
74.888885,74.195656,4.712277
23.4,69.48101,18.435596
9.408125,77.52381,9.02439
3.514706,25.473684,91.37931
18.403362,17.105263,79.388885
24.0,31.26087,74.57895
1.14,2.8563097,11.541889
2.3346303,39.1,9.558824
59.285713,61.6,92.947365
24.586206,15.042553,7.0200195
2.1627908,0.8946629,74.68965
60.36842,1.1756634,45.736843
11.608696,93.934784,9.324794
11.877551,10.24138,26.44898
40.48,99.45283,14.24138
61.6,10.478261,3.3506558
34.396225,1.5969101,37.83019
29.097403,41.441177,9.545455
39.556236,1.2078385,15.722877
77.52381,0.69172555,31.695652
23.09091,18.805195,32.07895
62.822224,79.0,81.81955
69.48101,11.2423115,11.533113
25.473684,0.58409953,27.352942
10.24138,28.473684,78.42857
31.26087,77.94546,40.69149
2.8563097,8.040876,73.73684
39.1,41.433334,8.25
15.042553,59.05263,15.5662985
0.8946629,3.5454545,103.309525
1.1756634,11.476,41.34944
17.105263,46.142857,17.285715
41.441177,35.54106,56.911766
10.907285,3.5080214,7.5642023
0.8496468,2.2248063,5.421615
74.195656,2.4268293,20.824074
4.162753,10.907285,42.616882
54.185715,0.8496468,59.61905
14.555555,34.47826,57.83019
2.4768312,54.185715,10.904762
23.29932,3.3461537,49.18797
0.2614458,2.6615853,47.785713
7.147059,24.43421,0.04
5.967742,30.137932,55.342106
7.5,4.9714794,0.1800643
1.4061757,4.162753,5.315271
47.00901,5.244898,0.86821705
45.055557,10.690909,21.768211
38.28358,1.5371337,23.799257
26.096775,30.97826,35.657406
10.783191,2.0418007,50.585712
4.29927,34.04348,6.5882354
2.2727273,10.496487,25.48276
34.47826,34.396225,6.92
1.9359607,1.4807043,1.0154494
7.985222,29.097403,12.620689
66.32653,5.7619047,18.629976
32.55263,60.36842,24.652174
16.408,18.403362,2.1060445
2.6615853,11.608696,78.343285
24.43421,57.661655,36.890755
30.137932,74.888885,0.9281413
5.7619047,20.455883,0.35629454
4.9714794,9.408125,2.6437957
5.244898,60.658226,3.909091
1.4807043,24.929369,21.18421
10.690909,23.4,4.783806
3.3461537,40.48,67.72464
30.97826,11.877551,20.292433
2.0418007,24.0,5.6153846
34.04348,1.14,6.3315506
10.496487,2.3346303,10.988
6.9345603,59.285713,1.802219
51.02381,24.586206,9.632653
28.243961,2.1627908,21.351065
1.5371337,3.514706,49.326088
6.647059,46.6,34.10204
2.7870445,3.95228,20.97127
72.333336,16.02381,14.334404
3.1617646,44.24138,44.454544
0.30843374,1.3906679,79.44444
12.354167,1.32,13.00555
2.413793,7.027624,76.59775
34.0,0.7376388,83.933334
32.08,12.892858,46.697277
65.73684,43.172413,67.06
18.466667,29.832977,30.652174
25.809525,42.869564,10.172414
51.391155,41.785713,80.052635
88.96397,0.8197621,28.265455
19.516129,75.755104,83.341774
48.43046,74.89552,21.68217
62.857143,62.731342,20.535715
59.03448,89.79279,35.47222
18.252789,15.038462,15.44
26.441177,35.411564,46.83871
44.24138,72.79245,56.690823
1.3906679,66.195656,27.614973
1.32,4.6939273,68.73913
7.027624,33.085106,88.86793
0.7376388,4.8930483,28.94898
62.731342,1.0702248,14.595238
43.172413,10.520409,50.428
29.832977,25.282528,16.777376
42.869564,4.5588236,8.418539
12.892858,54.52941,9.615385
41.785713,26.824074,49.533333
0.8197621,46.689655,16.68826
75.755104,103.18367,30.844538
74.89552,6.3328466,27.103449
15.038462,42.46182,75.64286
16.338709,10.321428,27.623795
54.68085,20.0,63.565216
77.3421,1.022715,74.54348
23.777779,16.338709,5.207317
16.02381,9.85054,79.54762
2.0553064,26.441177,33.895638
0.58409953,2.1828794,5.734645
28.473684,2.0553064,77.34286
77.94546,59.815125,5.948905
8.040876,1.1162566,17.827587
41.433334,7.2755103,61.0
10.478261,4.5165744,5.9389067
59.05263,5.812808,13.018623
3.5454545,46.0,18.281818
11.476,64.79592,70.82609
46.142857,1.06,52.9
35.54106,37.845432,50.272728
3.5080214,17.275862,96.53333
1.5969101,1.4004416,15.461538
2.2248063,1.2636656,85.54348
99.45283,28.17647,55.481014
93.934784,37.054546,5.4367976
6.564294,34.724136,74.20588
11.2423115,23.777779,15.4375
79.0,18.252789,53.469387
2.1828794,54.68085,50.82353
0.69172555,19.516129,19.357143
59.815125,77.3421,19.642336
1.1162566,59.03448,23.68543
7.2755103,6.647059,28.794117
4.5165744,2.7870445,81.91304
46.0,3.1617646,12.956522
64.79592,0.30843374,8.475336
1.06,12.354167,79.7
37.845432,2.413793,29.98
5.812808,72.333336,9.224806
1.4004416,62.857143,41.315315
17.275862,34.0,11.295918
1.2078385,88.96397,63.931034
2.4268293,51.391155,82.87755
34.724136,32.08,19.051062
18.805195,48.43046,4.239759
28.17647,18.466667,17.134546
1.2636656,65.73684,17.048388
37.054546,25.809525,79.53333
8.112904,8.589404,16.547619
50.973682,102.27143,18.314816
6.769231,24.689075,14.967846
31.794117,9.071428,13.855072
45.736843,0.71067417,14.454545
23.897959,7.269231,15.458333
2.1724138,47.833332,5.2781186
17.048,43.580647,20.396105
2.2122188,2.6646342,5.9984865
96.566666,26.566668,12.881579
83.052635,10.470589,20.020409
28.88961,93.12658,7.785714
68.833336,3.131783,5.951417
0.31084338,47.695652,4.769231
2.5799701,33.86842,10.029411
1.8080077,77.46835,15.540983
26.90909,16.391304,15.326087
46.282608,4.4388666,4.0
93.12658,53.260868,7.86
13.408998,4.848485,29.444445
24.689075,39.661766,3.8124428
9.071428,1.4729064,18.0
0.71067417,78.70588,7.07393
7.269231,13.270833,3.699438
47.833332,6.1938777,9.735294
8.589404,47.92453,5.2413793
32.960526,0.28266034,23.466667
16.391304,77.14286,10.708908
26.566668,13.764826,29.41772
10.470589,0.0,26.033834
18.279087,2.4785993,6.9223204
3.131783,49.652172,7.2040815
47.695652,42.52174,13.543478
33.86842,100.66541,15.032258
2.6646342,1.6840328,4.26601
2.4785993,3.790032,10.48062
36.195652,50.473682,9.5709095
9.17734,15.275862,20.072727
1.732236,36.195652,22.31579
79.344826,32.960526,20.289474
107.47619,9.17734,10.181818
1.0702248,15.724138,16.360735
10.520409,107.47619,66.190475
25.282528,18.269321,12.717292
4.5588236,18.270834,91.5
54.52941,50.0,70.37313
26.824074,2.7272727,27.854546
46.689655,88.78195,12.922179
103.18367,1.8301662,25.73757
6.3328466,25.419355,29.521276
42.46182,22.642384,72.23529
10.321428,109.244446,11.325301
20.0,19.145454,53.592106
35.411564,51.190475,59.05263
1.022715,72.190475,19.11045
89.79279,47.04348,27.679804
46.6,18.382353,13.420732
3.95228,93.91428,14.390593
4.8930483,1.732236,83.717476
33.085106,18.279087,25.875877
15.724138,13.408998,16.586206
66.195656,2.5799701,14.705882
4.6939273,2.2122188,71.06896
18.269321,46.282608,5.4210525
18.270834,1.8080077,26.147058
50.0,17.048,35.633335
2.7272727,50.973682,86.13333
1.8301662,31.794117,60.36937
25.419355,45.736843,65.965515
22.642384,23.897959,61.304348
88.78195,6.769231,15.83871
19.145454,8.112904,24.818182
51.190475,79.344826,51.689655
72.190475,26.90909,61.31579
72.79245,0.31084338,59.57143
47.04348,96.566666,39.0
18.382353,83.052635,77.265305
93.91428,28.88961,24.958334
9.85054,68.833336,85.40909
109.244446,2.1724138,13.106129
36.454544,20.310345,40.693695
0.10610932,35.3,10.547619
14.383117,2.379671,5.375879
1.9810219,0.25914633,28.779411
8.72,51.622223,5.6327987
0.20837538,45.9009,46.782608
40.896553,8.145162,2.3271475
53.423424,33.204082,25.210526
74.44,14.563637,73.76667
0.004819277,90.05556,23.304348
13.519272,50.20773,11.227737
34.122448,0.8091128,37.791046
119.28889,5.5939226,5.7870235
90.20408,0.6511628,4.1750975
2.373692,1.6363636,48.37931
9.580646,28.287233,6.699507
3.497537,14.468594,38.13158
69.347824,13.64637,14.24031
26.592728,0.0036144578,3.772472
5.5939226,23.5,13.224839
16.583334,45.058823,5.8350153
50.13158,0.20731707,11.22
0.25914633,16.705883,54.705883
8.145162,1.2840466,13.727273
35.3,24.666666,14.7
20.310345,5.1243095,25.736841
45.9009,30.292517,4.237569
33.204082,44.36842,23.020409
13.64637,32.739132,60.061226
90.05556,22.894737,6.8140244
50.20773,47.57143,25.765306
0.8091128,32.96,3.618834
0.6511628,21.35484,44.833332
1.6363636,16.881819,58.41772
28.287233,33.173912,12.82258
14.563637,13.604167,51.0
0.20731707,0.32139254,5.1554217
10.565217,39.673912,16.714285
0.7717685,49.405064,29.989796
51.622223,22.6,3.2168343
46.827587,10.565217,42.157894
16.271376,0.7717685,10.692399
77.14286,3.011894,10.353285
13.764826,16.271376,12.327814
0.0,85.2381,18.869566
53.260868,36.42105,1.7401909
49.652172,105.44827,6.903462
42.52174,6.6544914,4.5361447
100.66541,2.2205882,24.46
0.28266034,46.827587,10.5172415
1.6840328,108.73333,11.396397
50.473682,48.28358,17.428572
4.848485,16.7,12.210526
15.275862,97.0,11.551724
4.4388666,1.3618677,18.571428
77.46835,13.535714,7.4264708
43.580647,49.285713,19.524164
102.27143,26.047619,11.428572
3.790032,5.617647,8.9838705
47.92453,50.13158,26.857143
3.011894,16.583334,27.536364
13.270833,9.580646,24.73585
6.1938777,74.44,23.188
85.2381,26.592728,11.449898
36.42105,3.497537,20.086092
105.44827,14.383117,12.5
6.6544914,8.72,12.25
108.73333,40.896553,11.652174
5.617647,0.10610932,7.0801105
48.28358,36.454544,6.371951
2.2205882,1.9810219,5.3510637
97.0,53.423424,13.269596
1.3618677,69.347824,6.102026
13.535714,0.004819277,10.948307
78.70588,2.373692,23.689655
49.285713,13.519272,15.826087
26.047619,34.122448,5.878924
39.661766,119.28889,18.441177
1.4729064,90.20408,12.9
16.7,0.20837538,13.582089
10.904762,59.61905,95.35714
57.83019,6.92,116.6
24.652174,45.736843,30.825455
12.620689,9.545455,48.0
2.1060445,79.388885,40.644444
49.18797,67.72464,36.543064
5.315271,42.616882,34.584034
47.785713,78.343285,39.173912
35.657406,20.292433,42.441177
55.342106,0.9281413,41.907894
18.629976,0.35629454,37.774834
0.1800643,2.6437957,27.755102
0.86821705,3.909091,61.54762
1.0154494,21.18421,30.405064
21.768211,4.783806,114.82609
23.799257,49.326088,55.107334
21.351065,74.68965,47.192307
0.04,36.890755,41.82482
9.632653,7.0200195,40.19925
3.909091,26.793455,48.25709
10.988,9.558824,126.44118
79.388885,17.285715,84.28794
50.585712,5.6153846,39.391304
42.616882,7.5642023,40.727272
6.92,37.83019,45.666668
59.61905,5.421615,44.733334
67.72464,14.24138,34.686565
78.343285,9.324794,41.105263
36.890755,10.650247,61.836365
0.9281413,4.712277,43.75472
0.35629454,47.8,73.200714
2.6437957,9.02439,72.39706
21.18421,2.9575822,38.014286
4.783806,18.435596,124.11224
49.326088,91.37931,49.220486
20.292433,26.44898,74.333336
5.6153846,74.57895,25.933975
6.3315506,11.541889,30.434782
1.802219,92.947365,46.81579
9.545455,56.911766,25.17178
6.5882354,6.3315506,39.89393
19.285715,1.802219,57.643646
32.739132,25.48276,14.616883
22.894737,19.285715,67.05556
47.57143,47.61111,6.844239
32.96,48.285713,57.896553
23.5,20.0,33.13793
21.35484,18.454546,10.044118
33.173912,9.464286,34.95652
44.36842,6.5882354,38.173912
13.604167,2.1617646,22.727272
39.673912,8.530749,47.04762
45.058823,3.1116195,20.069092
49.405064,1.0362358,24.870968
0.0036144578,1.0935961,13.604502
14.468594,11.73913,42.369564
2.379671,44.044777,70.84286
25.48276,10.988,55.46798
0.32139254,53.133335,64.048874
30.292517,50.585712,22.138174
16.881819,47.58621,19.756302
24.666666,23.799257,13.081784
5.1243095,35.657406,19.145834
48.285713,21.351065,20.489796
20.0,24.652174,3.2113361
18.454546,2.1060445,3.5270936
47.58621,12.620689,56.857143
9.464286,5.315271,4.188
2.1617646,57.83019,21.206896
53.133335,10.904762,23.294117
8.530749,49.18797,5.5199404
47.61111,9.632653,40.53012
1.0362358,0.04,65.68889
1.0935961,55.342106,47.018867
11.73913,18.629976,6.576923
44.044777,0.1800643,24.734043
22.6,0.86821705,25.2
16.705883,1.0154494,29.481482
1.2840466,21.768211,42.18
3.1116195,47.785713,34.806763
19.357143,83.341774,56.239132
4.239759,21.68217,50.67143
53.469387,15.44,60.105263
15.4375,5.207317,60.0
5.734645,50.82353,38.581818
77.34286,33.895638,60.44898
5.948905,19.642336,37.285713
17.827587,23.68543,24.613848
70.82609,8.475336,10.219277
5.9389067,81.91304,48.82883
13.018623,9.224806,13.845506
18.281818,12.956522,46.735294
52.9,79.7,30.101818
50.272728,29.98,11.8
96.53333,11.295918,39.0
15.461538,41.315315,52.032257
61.0,28.794117,27.274193
63.931034,28.265455,22.972263
85.54348,17.048388,56.130436
19.051062,46.697277,51.655174
5.207317,27.623795,46.4717
50.82353,63.565216,19.254316
33.895638,46.83871,56.640095
19.642336,74.54348,13.753977
23.68543,35.47222,15.532977
28.794117,34.10204,16.492308
81.91304,20.97127,21.244091
9.224806,14.334404,51.0
12.956522,44.454544,49.101265
8.475336,79.44444,35.064816
79.7,13.00555,16.008968
29.98,76.59775,20.21675
11.295918,83.933334,14.418116
41.315315,20.535715,71.17242
17.048388,67.06,44.04762
17.134546,30.652174,16.874022
79.53333,10.172414,42.612244
82.87755,80.052635,64.04444
55.481014,17.134546,19.237354
15.44,75.64286,36.22
74.20588,19.051062,27.720589
9.324794,5.4367976,56.83643
10.650247,74.20588,50.56
4.712277,20.824074,10.511665
47.8,15.722877,53.369564
9.02439,31.695652,41.064934
26.793455,32.07895,35.24138
2.9575822,81.81955,21.190475
18.435596,11.533113,46.61905
91.37931,27.352942,131.65274
26.44898,78.42857,35.477833
74.57895,40.69149,39.655174
11.541889,73.73684,42.827587
9.558824,8.25,27.478724
92.947365,3.3506558,50.1
7.0200195,15.5662985,47.941177
74.68965,103.309525,66.67884
45.736843,41.34944,44.0
14.24138,55.481014,33.126125
5.421615,85.54348,40.97861
5.4367976,79.53333,73.09524
7.5642023,96.53333,40.30618
20.824074,82.87755,40.555557
15.722877,63.931034,38.87234
31.695652,19.357143,67.0597
32.07895,4.239759,42.108696
81.81955,53.469387,47.425926
11.533113,15.4375,128.55038
27.352942,5.734645,29.632652
78.42857,77.34286,100.75
37.83019,15.461538,50.42077
73.73684,17.827587,30.642857
8.25,61.0,38.105263
3.3506558,5.9389067,71.29032
15.5662985,13.018623,42.5
103.309525,18.281818,65.23185
41.34944,70.82609,50.666668
17.285715,52.9,31.789474
56.911766,50.272728,92.655174
40.69149,5.948905,71.22272
66.190475,10.181818,65.47619
16.360735,16.586206,33.0
14.705882,10.029411,50.984
25.875877,6.9223204,25.38889
71.06896,5.9984865,32.58209
12.717292,5.4210525,21.666666
83.717476,22.31579,11.21865
91.5,26.147058,45.96552
29.521276,65.965515,22.657143
12.922179,15.83871,22.854805
25.73757,60.36937,21.873417
72.23529,61.304348,7.7624702
11.325301,13.106129,22.367348
53.592106,24.818182,27.36111
59.05263,51.689655,45.836365
59.57143,4.769231,20.913998
70.37313,35.633335,42.762646
85.40909,5.951417,26.417503
60.36937,13.855072,41.5363
77.265305,20.020409,46.101448
6.9223204,10.48062,51.632355
22.31579,9.5709095,49.25
16.586206,29.444445,48.606384
10.181818,20.072727,71.4898
5.4210525,4.0,53.76831
26.147058,15.540983,23.894958
35.633335,20.396105,51.24138
86.13333,18.314816,39.347828
15.83871,14.967846,6.7272725
19.11045,61.31579,53.581394
65.965515,14.454545,20.558823
61.304348,15.458333,26.423645
13.106129,5.2781186,46.2
24.818182,16.547619,24.886131
51.689655,20.289474,22.310345
61.31579,15.326087,24.018867
39.0,12.881579,17.761906
24.958334,7.785714,52.931034
27.679804,39.0,59.05263
27.854546,86.13333,20.88
14.390593,24.958334,20.711111
34.10204,13.420732,76.57895
20.97127,14.390593,69.54348
14.334404,79.54762,13.109789
44.454544,56.690823,21.212
79.44444,27.614973,40.37931
13.00555,68.73913,38.60204
76.59775,88.86793,18.4667
83.933334,28.94898,65.7
20.535715,14.595238,31.0
67.06,50.428,40.411766
30.652174,16.777376,22.261906
10.172414,8.418539,25.689655
46.697277,9.615385,60.82653
80.052635,49.533333,45.13183
28.265455,16.68826,61.869564
83.341774,30.844538,25.560328
13.420732,77.265305,41.92988
35.47222,27.679804,54.06767
74.54348,19.11045,53.37931
21.68217,27.103449,27.839779
63.565216,53.592106,30.34874
46.83871,59.05263,71.690475
56.690823,59.57143,58.526318
27.614973,14.705882,31.1
68.73913,71.06896,34.529274
88.86793,25.875877,48.090908
28.94898,83.717476,55.263157
14.595238,16.360735,17.884615
50.428,66.190475,54.28
79.54762,85.40909,11.776636
8.418539,91.5,35.157894
9.615385,70.37313,70.91304
49.533333,27.854546,42.573643
16.68826,12.922179,11.884758
30.844538,25.73757,50.933334
27.103449,29.521276,15.201299
75.64286,72.23529,31.2351
27.623795,11.325301,17.515244
16.777376,12.717292,22.054663
11.551724,13.269596,17.193548
10.353285,27.536364,4.7755103
10.5172415,42.157894,26.907408
23.689655,48.37931,3.4545455
23.188,73.76667,24.12245
24.73585,6.699507,24.190184
26.857143,11.22,23.0
12.327814,10.692399,40.60671
24.46,5.3510637,17.47479
6.903462,12.5,54.677418
4.5361447,12.25,72.83658
11.396397,11.652174,27.47826
8.9838705,7.0801105,2.0032156
17.428572,6.371951,7.027027
12.210526,13.582089,13.327544
12.9,4.1750975,16.3
18.869566,11.449898,25.729166
18.441177,5.7870235,20.717392
5.3510637,28.779411,28.540817
15.826087,11.227737,22.329786
18.571428,6.102026,26.130434
73.76667,51.0,14.799607
11.22,5.1554217,19.275862
42.157894,16.714285,42.14737
27.536364,5.8350153,4.6190476
10.692399,29.989796,51.025974
11.449898,3.772472,27.234806
20.086092,38.13158,9.108696
12.5,5.375879,25.22
12.25,5.6327987,1.4334917
11.652174,2.3271475,26.758621
7.0801105,10.547619,97.57754
6.371951,40.693695,21.932367
13.582089,46.782608,19.789474
13.269596,25.210526,20.719212
6.102026,14.24031,22.42647
10.948307,23.304348,8.436145
5.878924,37.791046,11.907895
7.4264708,10.948307,28.61111
1.7401909,20.086092,21.034483
11.428572,5.878924,39.214287
15.540983,7.4264708,25.434782
20.396105,19.524164,22.954887
18.314816,11.428572,52.096775
14.967846,3.8124428,37.768475
13.855072,18.0,32.97826
14.454545,7.07393,32.53846
15.458333,3.699438,11.352727
5.2781186,9.735294,64.81579
16.547619,5.2413793,39.22449
20.289474,23.466667,7.887755
15.326087,10.708908,14.528944
12.881579,29.41772,34.480164
20.020409,26.033834,51.04
7.785714,7.86,42.16883
5.951417,7.2040815,25.04696
4.769231,13.543478,74.23529
10.029411,15.032258,33.5918
4.0,18.571428,59.3125
20.072727,11.551724,24.847683
5.9984865,4.26601,9.81332
9.5709095,17.428572,38.032055
29.444445,12.210526,72.95652
3.8124428,18.441177,15.452381
18.0,12.9,42.73077
7.07393,23.689655,8.315306
3.699438,24.73585,23.630434
9.735294,23.188,15.825125
5.2413793,26.857143,29.261906
23.466667,10.5172415,24.05618
10.708908,10.353285,21.72973
19.524164,15.826087,49.764
26.033834,18.869566,2.033404
7.86,1.7401909,35.214287
7.2040815,6.903462,41.096775
13.543478,4.5361447,25.210526
15.032258,24.46,64.29412
4.26601,11.396397,57.717472
29.41772,12.327814,19.408434
10.48062,8.9838705,19.513159
42.441177,74.333336,45.2947
19.145834,42.441177,9.115663
22.138174,39.391304,6.0
38.173912,39.89393,1.875297
14.616883,55.46798,92.38446
67.05556,57.643646,78.83708
6.844239,40.53012,59.905453
57.896553,20.489796,63.29032
19.756302,56.857143,29.717854
10.044118,3.5270936,63.24074
13.081784,55.107334,36.266068
34.95652,4.188,70.78261
22.727272,21.206896,81.28571
64.048874,23.294117,90.89796
47.04762,5.5199404,123.7381
20.069092,34.806763,72.68965
24.870968,65.68889,14.019337
33.13793,3.2113361,30.525547
42.18,114.82609,42.955883
47.018867,41.907894,80.44898
25.2,61.54762,41.14706
13.604502,47.018867,62.63158
39.391304,25.933975,55.607002
39.89393,30.434782,5.0759377
55.46798,126.44118,44.3829
57.643646,46.81579,2.8112493
40.53012,40.19925,56.789474
20.489796,47.192307,68.97298
3.2113361,30.825455,37.841465
3.5270936,40.644444,13.359606
56.857143,48.0,79.30851
4.188,34.584034,88.1579
23.294117,95.35714,86.68889
5.5199404,36.543064,44.038364
34.806763,39.173912,66.94546
65.68889,41.82482,42.308823
6.576923,37.774834,54.857143
24.734043,27.755102,40.81132
29.481482,30.405064,42.558823
21.206896,116.6,50.891304
42.369564,6.576923,4.1968164
3.2168343,25.2,50.333332
5.375879,70.84286,13.754967
5.6327987,3.2168343,8.531646
28.779411,54.705883,26.36322
2.3271475,13.727273,22.869566
10.547619,14.7,14.555555
40.693695,25.736841,28.647058
25.210526,23.020409,2.7431886
38.13158,42.369564,22.894737
14.24031,60.061226,18.418604
11.227737,25.765306,17.462687
37.791046,3.618834,16.333334
5.7870235,13.224839,8.545985
4.1750975,44.833332,3.4300106
48.37931,58.41772,34.007027
6.699507,12.82258,61.321377
70.84286,24.734043,55.551723
23.304348,6.8140244,26.421053
3.772472,13.604502,47.91078
46.782608,4.237569,53.874767
5.8350153,20.069092,6.782313
54.705883,29.481482,41.43411
29.989796,24.870968,13.056603
13.727273,42.18,16.27551
14.7,13.081784,24.733334
25.736841,19.145834,20.308823
4.237569,22.138174,30.441177
60.061226,14.616883,7.3333335
6.8140244,67.05556,20.636364
25.765306,6.844239,52.655174
23.020409,38.173912,18.093985
13.224839,33.13793,42.0
44.833332,10.044118,50.782303
58.41772,19.756302,23.94
12.82258,34.95652,21.343437
51.0,22.727272,33.2
5.1554217,64.048874,56.964287
16.714285,47.04762,20.421053
3.618834,57.896553,9.185454
40.30618,39.0,5.2077923
10.511665,40.555557,3.111877
50.42077,52.032257,7.6440554
40.97861,56.130436,8.556962
33.126125,19.237354,7.0869565
56.83643,73.09524,26.380953
50.56,27.720589,27.34694
53.369564,38.87234,10.178294
27.478724,38.105263,6.5879517
35.24138,42.108696,26.913044
21.190475,47.425926,3.8503401
46.61905,128.55038,8.97351
131.65274,29.632652,31.451612
35.477833,100.75,7.214286
39.655174,71.22272,8.806452
42.827587,30.642857,3.2169526
92.655174,11.8,5.7173915
41.064934,67.0597,8.157636
31.789474,30.101818,24.112782
56.130436,44.04762,7.3426123
65.23185,46.735294,8.32622
50.1,71.29032,12.214286
19.237354,16.874022,36.11111
73.09524,42.612244,3.1460807
27.720589,51.655174,29.235294
40.555557,64.04444,40.95238
38.87234,22.972263,9.792818
67.0597,56.239132,11.9243355
42.108696,50.67143,9.12
47.425926,60.105263,34.736843
128.55038,60.0,5.7541146
29.632652,38.581818,6.5147057
100.75,60.44898,7.156204
71.22272,37.285713,24.947369
30.642857,24.613848,7.0
38.105263,27.274193,8.333333
71.29032,48.82883,31.130434
42.5,13.845506,34.51064
50.666668,10.219277,6.855263
47.941177,42.5,32.955883
95.35714,44.733334,94.76923
44.0,50.666668,9.607142
47.192307,66.67884,96.14474
30.825455,44.0,75.41791
40.644444,84.28794,36.42857
48.0,25.17178,35.555557
34.584034,40.727272,44.55263
116.6,45.666668,5.678103
66.67884,65.23185,7.2477717
40.19925,47.941177,47.49367
36.543064,34.686565,43.41379
41.82482,61.836365,47.172905
41.907894,43.75472,20.526316
37.774834,73.200714,57.45652
27.755102,72.39706,45.8
61.54762,48.25709,20.0
30.405064,38.014286,75.59244
114.82609,124.11224,58.92105
39.173912,41.105263,66.86207
46.81579,50.1,60.285713
55.107334,49.220486,55.142857
30.434782,42.827587,85.804344
84.28794,31.789474,9.959184
25.17178,92.655174,8.269635
